/data/xunjian_yin/miniconda3/envs/apex/lib/python3.8/site-packages/torch/distributed/distributed_c10d.py:2978: UserWarning: torch.distributed._all_gather_base is a private function and will be deprecated. Please use torch.distributed.all_gather_into_tensor instead.
  warnings.warn(
(min, max) time across ranks (ms):
    load-checkpoint ................................: (44864.35, 44864.67)
(min, max) time across ranks (ms):
    model-and-optimizer-setup ......................: (49970.06, 50047.96)
    train/valid/test-data-iterators-setup ..........: (7255.42, 10663.08)
/data/xunjian_yin/miniconda3/envs/apex/lib/python3.8/site-packages/torch/distributed/distributed_c10d.py:3387: UserWarning: torch.distributed._reduce_scatter_base is a private function and will be deprecated. Please use torch.distributed.reduce_scatter_tensor instead.
  warnings.warn(
/data/xunjian_yin/mycode/MAP-NEO/Megatron-LM-NEO/megatron/training.py:533: UserWarning: The torch.cuda.*DtypeTensor constructors are no longer recommended. It's best to use methods such as torch.tensor(data, dtype=*, device='cuda') to create tensors. (Triggered internally at /opt/conda/conda-bld/pytorch_1716905975447/work/torch/csrc/tensor/python_tensor.cpp:78.)
  key, torch.cuda.FloatTensor([0.0])) + loss_dict[key]
 iteration     4001/   51900 | consumed samples:      4097024 | elapsed time per iteration (ms): 46034.8 | learning rate: 1.993E-04 | global batch size:  1024 | lm loss: 2.194376E+00 | loss scale: 1.0 | grad norm: 0.100 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     5191/   51900 | consumed samples:      5315584 | elapsed time per iteration (ms): 38105.2 | learning rate: 1.982E-04 | global batch size:  1024 | lm loss: 2.135319E+00 | loss scale: 1.0 | grad norm: 0.091 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     5192/   51900 | consumed samples:      5316608 | elapsed time per iteration (ms): 38099.5 | learning rate: 1.982E-04 | global batch size:  1024 | lm loss: 2.130792E+00 | loss scale: 1.0 | grad norm: 0.075 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     5193/   51900 | consumed samples:      5317632 | elapsed time per iteration (ms): 38125.2 | learning rate: 1.982E-04 | global batch size:  1024 | lm loss: 2.121481E+00 | loss scale: 1.0 | grad norm: 0.079 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     5194/   51900 | consumed samples:      5318656 | elapsed time per iteration (ms): 38087.4 | learning rate: 1.982E-04 | global batch size:  1024 | lm loss: 2.132394E+00 | loss scale: 1.0 | grad norm: 0.081 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     5195/   51900 | consumed samples:      5319680 | elapsed time per iteration (ms): 38105.4 | learning rate: 1.982E-04 | global batch size:  1024 | lm loss: 2.104051E+00 | loss scale: 1.0 | grad norm: 0.071 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     5196/   51900 | consumed samples:      5320704 | elapsed time per iteration (ms): 38093.3 | learning rate: 1.982E-04 | global batch size:  1024 | lm loss: 2.119748E+00 | loss scale: 1.0 | grad norm: 0.078 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     5197/   51900 | consumed samples:      5321728 | elapsed time per iteration (ms): 38077.6 | learning rate: 1.982E-04 | global batch size:  1024 | lm loss: 2.122816E+00 | loss scale: 1.0 | grad norm: 0.095 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     5198/   51900 | consumed samples:      5322752 | elapsed time per iteration (ms): 38078.2 | learning rate: 1.982E-04 | global batch size:  1024 | lm loss: 2.117134E+00 | loss scale: 1.0 | grad norm: 0.101 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     5199/   51900 | consumed samples:      5323776 | elapsed time per iteration (ms): 38082.3 | learning rate: 1.982E-04 | global batch size:  1024 | lm loss: 2.129014E+00 | loss scale: 1.0 | grad norm: 0.109 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     5200/   51900 | consumed samples:      5324800 | elapsed time per iteration (ms): 38082.5 | learning rate: 1.982E-04 | global batch size:  1024 | lm loss: 2.128156E+00 | loss scale: 1.0 | grad norm: 0.104 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     5201/   51900 | consumed samples:      5325824 | elapsed time per iteration (ms): 38098.7 | learning rate: 1.982E-04 | global batch size:  1024 | lm loss: 2.112020E+00 | loss scale: 1.0 | grad norm: 0.115 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     5202/   51900 | consumed samples:      5326848 | elapsed time per iteration (ms): 38102.3 | learning rate: 1.982E-04 | global batch size:  1024 | lm loss: 2.116538E+00 | loss scale: 1.0 | grad norm: 0.109 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     5203/   51900 | consumed samples:      5327872 | elapsed time per iteration (ms): 38103.2 | learning rate: 1.982E-04 | global batch size:  1024 | lm loss: 2.141187E+00 | loss scale: 1.0 | grad norm: 0.098 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     5204/   51900 | consumed samples:      5328896 | elapsed time per iteration (ms): 38105.3 | learning rate: 1.982E-04 | global batch size:  1024 | lm loss: 2.115578E+00 | loss scale: 1.0 | grad norm: 0.094 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     5205/   51900 | consumed samples:      5329920 | elapsed time per iteration (ms): 38088.1 | learning rate: 1.982E-04 | global batch size:  1024 | lm loss: 2.136941E+00 | loss scale: 1.0 | grad norm: 0.086 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     5206/   51900 | consumed samples:      5330944 | elapsed time per iteration (ms): 38094.7 | learning rate: 1.982E-04 | global batch size:  1024 | lm loss: 2.121035E+00 | loss scale: 1.0 | grad norm: 0.086 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     5207/   51900 | consumed samples:      5331968 | elapsed time per iteration (ms): 38134.9 | learning rate: 1.982E-04 | global batch size:  1024 | lm loss: 2.133488E+00 | loss scale: 1.0 | grad norm: 0.080 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     5208/   51900 | consumed samples:      5332992 | elapsed time per iteration (ms): 38125.8 | learning rate: 1.982E-04 | global batch size:  1024 | lm loss: 2.112450E+00 | loss scale: 1.0 | grad norm: 0.087 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     5209/   51900 | consumed samples:      5334016 | elapsed time per iteration (ms): 38088.0 | learning rate: 1.982E-04 | global batch size:  1024 | lm loss: 2.113951E+00 | loss scale: 1.0 | grad norm: 0.079 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     5210/   51900 | consumed samples:      5335040 | elapsed time per iteration (ms): 38099.8 | learning rate: 1.982E-04 | global batch size:  1024 | lm loss: 2.141633E+00 | loss scale: 1.0 | grad norm: 0.074 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     5211/   51900 | consumed samples:      5336064 | elapsed time per iteration (ms): 38097.6 | learning rate: 1.982E-04 | global batch size:  1024 | lm loss: 2.100849E+00 | loss scale: 1.0 | grad norm: 0.076 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     5212/   51900 | consumed samples:      5337088 | elapsed time per iteration (ms): 38091.7 | learning rate: 1.982E-04 | global batch size:  1024 | lm loss: 2.127821E+00 | loss scale: 1.0 | grad norm: 0.079 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     5213/   51900 | consumed samples:      5338112 | elapsed time per iteration (ms): 38111.3 | learning rate: 1.982E-04 | global batch size:  1024 | lm loss: 2.111044E+00 | loss scale: 1.0 | grad norm: 0.088 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     5214/   51900 | consumed samples:      5339136 | elapsed time per iteration (ms): 38084.4 | learning rate: 1.982E-04 | global batch size:  1024 | lm loss: 2.116195E+00 | loss scale: 1.0 | grad norm: 0.091 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     5215/   51900 | consumed samples:      5340160 | elapsed time per iteration (ms): 38115.5 | learning rate: 1.982E-04 | global batch size:  1024 | lm loss: 2.116418E+00 | loss scale: 1.0 | grad norm: 0.103 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     5216/   51900 | consumed samples:      5341184 | elapsed time per iteration (ms): 38101.6 | learning rate: 1.982E-04 | global batch size:  1024 | lm loss: 2.123665E+00 | loss scale: 1.0 | grad norm: 0.104 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     5217/   51900 | consumed samples:      5342208 | elapsed time per iteration (ms): 38095.6 | learning rate: 1.982E-04 | global batch size:  1024 | lm loss: 2.116229E+00 | loss scale: 1.0 | grad norm: 0.101 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     5218/   51900 | consumed samples:      5343232 | elapsed time per iteration (ms): 38123.1 | learning rate: 1.982E-04 | global batch size:  1024 | lm loss: 2.111930E+00 | loss scale: 1.0 | grad norm: 0.099 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     5219/   51900 | consumed samples:      5344256 | elapsed time per iteration (ms): 38092.2 | learning rate: 1.982E-04 | global batch size:  1024 | lm loss: 2.100282E+00 | loss scale: 1.0 | grad norm: 0.089 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     5220/   51900 | consumed samples:      5345280 | elapsed time per iteration (ms): 38077.2 | learning rate: 1.982E-04 | global batch size:  1024 | lm loss: 2.114209E+00 | loss scale: 1.0 | grad norm: 0.096 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     5221/   51900 | consumed samples:      5346304 | elapsed time per iteration (ms): 38086.8 | learning rate: 1.982E-04 | global batch size:  1024 | lm loss: 2.090712E+00 | loss scale: 1.0 | grad norm: 0.228 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     5222/   51900 | consumed samples:      5347328 | elapsed time per iteration (ms): 38086.8 | learning rate: 1.982E-04 | global batch size:  1024 | lm loss: 2.112917E+00 | loss scale: 1.0 | grad norm: 0.111 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     5223/   51900 | consumed samples:      5348352 | elapsed time per iteration (ms): 38146.0 | learning rate: 1.982E-04 | global batch size:  1024 | lm loss: 2.128346E+00 | loss scale: 1.0 | grad norm: 0.110 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     5224/   51900 | consumed samples:      5349376 | elapsed time per iteration (ms): 38111.8 | learning rate: 1.982E-04 | global batch size:  1024 | lm loss: 2.130145E+00 | loss scale: 1.0 | grad norm: 0.088 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     5225/   51900 | consumed samples:      5350400 | elapsed time per iteration (ms): 38091.7 | learning rate: 1.982E-04 | global batch size:  1024 | lm loss: 2.149975E+00 | loss scale: 1.0 | grad norm: 3.953 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     5226/   51900 | consumed samples:      5351424 | elapsed time per iteration (ms): 38111.2 | learning rate: 1.982E-04 | global batch size:  1024 | lm loss: 2.142470E+00 | loss scale: 1.0 | grad norm: 0.220 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     5227/   51900 | consumed samples:      5352448 | elapsed time per iteration (ms): 38093.7 | learning rate: 1.981E-04 | global batch size:  1024 | lm loss: 2.134350E+00 | loss scale: 1.0 | grad norm: 0.153 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     5228/   51900 | consumed samples:      5353472 | elapsed time per iteration (ms): 38105.5 | learning rate: 1.981E-04 | global batch size:  1024 | lm loss: 2.149557E+00 | loss scale: 1.0 | grad norm: 0.180 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     5229/   51900 | consumed samples:      5354496 | elapsed time per iteration (ms): 38112.5 | learning rate: 1.981E-04 | global batch size:  1024 | lm loss: 2.108408E+00 | loss scale: 1.0 | grad norm: 0.152 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     5230/   51900 | consumed samples:      5355520 | elapsed time per iteration (ms): 38095.9 | learning rate: 1.981E-04 | global batch size:  1024 | lm loss: 2.138387E+00 | loss scale: 1.0 | grad norm: 0.167 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     5231/   51900 | consumed samples:      5356544 | elapsed time per iteration (ms): 38106.0 | learning rate: 1.981E-04 | global batch size:  1024 | lm loss: 2.102919E+00 | loss scale: 1.0 | grad norm: 0.137 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     5232/   51900 | consumed samples:      5357568 | elapsed time per iteration (ms): 38099.3 | learning rate: 1.981E-04 | global batch size:  1024 | lm loss: 2.132491E+00 | loss scale: 1.0 | grad norm: 0.107 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     5233/   51900 | consumed samples:      5358592 | elapsed time per iteration (ms): 38122.0 | learning rate: 1.981E-04 | global batch size:  1024 | lm loss: 2.135940E+00 | loss scale: 1.0 | grad norm: 0.115 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     5234/   51900 | consumed samples:      5359616 | elapsed time per iteration (ms): 38148.5 | learning rate: 1.981E-04 | global batch size:  1024 | lm loss: 2.119847E+00 | loss scale: 1.0 | grad norm: 0.136 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     5235/   51900 | consumed samples:      5360640 | elapsed time per iteration (ms): 38186.7 | learning rate: 1.981E-04 | global batch size:  1024 | lm loss: 2.114965E+00 | loss scale: 1.0 | grad norm: 0.131 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     5236/   51900 | consumed samples:      5361664 | elapsed time per iteration (ms): 38125.5 | learning rate: 1.981E-04 | global batch size:  1024 | lm loss: 2.127117E+00 | loss scale: 1.0 | grad norm: 0.092 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     5237/   51900 | consumed samples:      5362688 | elapsed time per iteration (ms): 38135.6 | learning rate: 1.981E-04 | global batch size:  1024 | lm loss: 2.124854E+00 | loss scale: 1.0 | grad norm: 0.118 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     5238/   51900 | consumed samples:      5363712 | elapsed time per iteration (ms): 38111.9 | learning rate: 1.981E-04 | global batch size:  1024 | lm loss: 2.131428E+00 | loss scale: 1.0 | grad norm: 0.096 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     5239/   51900 | consumed samples:      5364736 | elapsed time per iteration (ms): 38113.1 | learning rate: 1.981E-04 | global batch size:  1024 | lm loss: 2.120527E+00 | loss scale: 1.0 | grad norm: 0.098 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     5240/   51900 | consumed samples:      5365760 | elapsed time per iteration (ms): 38083.9 | learning rate: 1.981E-04 | global batch size:  1024 | lm loss: 2.124560E+00 | loss scale: 1.0 | grad norm: 0.091 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     5241/   51900 | consumed samples:      5366784 | elapsed time per iteration (ms): 38095.2 | learning rate: 1.981E-04 | global batch size:  1024 | lm loss: 2.096061E+00 | loss scale: 1.0 | grad norm: 0.109 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     5242/   51900 | consumed samples:      5367808 | elapsed time per iteration (ms): 38095.4 | learning rate: 1.981E-04 | global batch size:  1024 | lm loss: 2.108247E+00 | loss scale: 1.0 | grad norm: 0.093 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     5243/   51900 | consumed samples:      5368832 | elapsed time per iteration (ms): 38127.1 | learning rate: 1.981E-04 | global batch size:  1024 | lm loss: 2.121234E+00 | loss scale: 1.0 | grad norm: 0.191 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     5244/   51900 | consumed samples:      5369856 | elapsed time per iteration (ms): 38504.0 | learning rate: 1.981E-04 | global batch size:  1024 | lm loss: 2.125560E+00 | loss scale: 1.0 | grad norm: 0.093 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     5245/   51900 | consumed samples:      5370880 | elapsed time per iteration (ms): 38576.3 | learning rate: 1.981E-04 | global batch size:  1024 | lm loss: 2.130291E+00 | loss scale: 1.0 | grad norm: 0.083 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     5246/   51900 | consumed samples:      5371904 | elapsed time per iteration (ms): 38476.3 | learning rate: 1.981E-04 | global batch size:  1024 | lm loss: 2.114593E+00 | loss scale: 1.0 | grad norm: 0.091 | number of skipped iterations:   0 | number of nan iterations:   0 |
