/data/xunjian_yin/miniconda3/envs/apex/lib/python3.8/site-packages/torch/distributed/distributed_c10d.py:2978: UserWarning: torch.distributed._all_gather_base is a private function and will be deprecated. Please use torch.distributed.all_gather_into_tensor instead.
  warnings.warn(
(min, max) time across ranks (ms):
    load-checkpoint ................................: (58356.41, 58356.57)
(min, max) time across ranks (ms):
    model-and-optimizer-setup ......................: (64279.22, 64309.93)
    train/valid/test-data-iterators-setup ..........: (130936.87, 134026.11)
/data/xunjian_yin/miniconda3/envs/apex/lib/python3.8/site-packages/torch/distributed/distributed_c10d.py:3387: UserWarning: torch.distributed._reduce_scatter_base is a private function and will be deprecated. Please use torch.distributed.reduce_scatter_tensor instead.
  warnings.warn(
/data/xunjian_yin/mycode/MAP-NEO/Megatron-LM-NEO/megatron/training.py:533: UserWarning: The torch.cuda.*DtypeTensor constructors are no longer recommended. It's best to use methods such as torch.tensor(data, dtype=*, device='cuda') to create tensors. (Triggered internally at /opt/conda/conda-bld/pytorch_1716905975447/work/torch/csrc/tensor/python_tensor.cpp:78.)
  key, torch.cuda.FloatTensor([0.0])) + loss_dict[key]
 iteration     8001/   51900 | consumed samples:      8193024 | elapsed time per iteration (ms): 45353.6 | learning rate: 1.937E-04 | global batch size:  1024 | lm loss: 2.050100E+00 | loss scale: 1.0 | grad norm: 0.094 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     8360/   51900 | consumed samples:      8560640 | elapsed time per iteration (ms): 37919.7 | learning rate: 1.929E-04 | global batch size:  1024 | lm loss: 2.043972E+00 | loss scale: 1.0 | grad norm: 0.089 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     8361/   51900 | consumed samples:      8561664 | elapsed time per iteration (ms): 37958.5 | learning rate: 1.929E-04 | global batch size:  1024 | lm loss: 1.999629E+00 | loss scale: 1.0 | grad norm: 0.085 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     8362/   51900 | consumed samples:      8562688 | elapsed time per iteration (ms): 37929.7 | learning rate: 1.929E-04 | global batch size:  1024 | lm loss: 2.017733E+00 | loss scale: 1.0 | grad norm: 0.077 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     8363/   51900 | consumed samples:      8563712 | elapsed time per iteration (ms): 37914.7 | learning rate: 1.929E-04 | global batch size:  1024 | lm loss: 2.027638E+00 | loss scale: 1.0 | grad norm: 0.081 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     8364/   51900 | consumed samples:      8564736 | elapsed time per iteration (ms): 37882.6 | learning rate: 1.929E-04 | global batch size:  1024 | lm loss: 2.023443E+00 | loss scale: 1.0 | grad norm: 0.084 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     8365/   51900 | consumed samples:      8565760 | elapsed time per iteration (ms): 37903.6 | learning rate: 1.929E-04 | global batch size:  1024 | lm loss: 2.017744E+00 | loss scale: 1.0 | grad norm: 0.088 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     8366/   51900 | consumed samples:      8566784 | elapsed time per iteration (ms): 37894.7 | learning rate: 1.929E-04 | global batch size:  1024 | lm loss: 2.018759E+00 | loss scale: 1.0 | grad norm: 0.079 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     8367/   51900 | consumed samples:      8567808 | elapsed time per iteration (ms): 37905.8 | learning rate: 1.929E-04 | global batch size:  1024 | lm loss: 2.013122E+00 | loss scale: 1.0 | grad norm: 0.072 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     8368/   51900 | consumed samples:      8568832 | elapsed time per iteration (ms): 37934.1 | learning rate: 1.929E-04 | global batch size:  1024 | lm loss: 2.017506E+00 | loss scale: 1.0 | grad norm: 0.070 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     8369/   51900 | consumed samples:      8569856 | elapsed time per iteration (ms): 37902.6 | learning rate: 1.929E-04 | global batch size:  1024 | lm loss: 2.039697E+00 | loss scale: 1.0 | grad norm: 0.124 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     8370/   51900 | consumed samples:      8570880 | elapsed time per iteration (ms): 37904.3 | learning rate: 1.929E-04 | global batch size:  1024 | lm loss: 2.011761E+00 | loss scale: 1.0 | grad norm: 0.079 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     8371/   51900 | consumed samples:      8571904 | elapsed time per iteration (ms): 37900.2 | learning rate: 1.929E-04 | global batch size:  1024 | lm loss: 2.019059E+00 | loss scale: 1.0 | grad norm: 0.070 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     8372/   51900 | consumed samples:      8572928 | elapsed time per iteration (ms): 37918.0 | learning rate: 1.929E-04 | global batch size:  1024 | lm loss: 2.024271E+00 | loss scale: 1.0 | grad norm: 0.071 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     8373/   51900 | consumed samples:      8573952 | elapsed time per iteration (ms): 37912.5 | learning rate: 1.929E-04 | global batch size:  1024 | lm loss: 2.024975E+00 | loss scale: 1.0 | grad norm: 0.078 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     8374/   51900 | consumed samples:      8574976 | elapsed time per iteration (ms): 37894.9 | learning rate: 1.929E-04 | global batch size:  1024 | lm loss: 2.049378E+00 | loss scale: 1.0 | grad norm: 0.078 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     8375/   51900 | consumed samples:      8576000 | elapsed time per iteration (ms): 37894.2 | learning rate: 1.928E-04 | global batch size:  1024 | lm loss: 2.020280E+00 | loss scale: 1.0 | grad norm: 0.082 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     8376/   51900 | consumed samples:      8577024 | elapsed time per iteration (ms): 37896.4 | learning rate: 1.928E-04 | global batch size:  1024 | lm loss: 2.024068E+00 | loss scale: 1.0 | grad norm: 0.091 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     8377/   51900 | consumed samples:      8578048 | elapsed time per iteration (ms): 37896.1 | learning rate: 1.928E-04 | global batch size:  1024 | lm loss: 2.034152E+00 | loss scale: 1.0 | grad norm: 0.168 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     8378/   51900 | consumed samples:      8579072 | elapsed time per iteration (ms): 37872.2 | learning rate: 1.928E-04 | global batch size:  1024 | lm loss: 2.017262E+00 | loss scale: 1.0 | grad norm: 0.101 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     8379/   51900 | consumed samples:      8580096 | elapsed time per iteration (ms): 37897.5 | learning rate: 1.928E-04 | global batch size:  1024 | lm loss: 2.030391E+00 | loss scale: 1.0 | grad norm: 0.104 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     8380/   51900 | consumed samples:      8581120 | elapsed time per iteration (ms): 37920.1 | learning rate: 1.928E-04 | global batch size:  1024 | lm loss: 2.019312E+00 | loss scale: 1.0 | grad norm: 0.111 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     8381/   51900 | consumed samples:      8582144 | elapsed time per iteration (ms): 37887.0 | learning rate: 1.928E-04 | global batch size:  1024 | lm loss: 2.051887E+00 | loss scale: 1.0 | grad norm: 0.113 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     8382/   51900 | consumed samples:      8583168 | elapsed time per iteration (ms): 37930.1 | learning rate: 1.928E-04 | global batch size:  1024 | lm loss: 2.044163E+00 | loss scale: 1.0 | grad norm: 0.093 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     8383/   51900 | consumed samples:      8584192 | elapsed time per iteration (ms): 37910.9 | learning rate: 1.928E-04 | global batch size:  1024 | lm loss: 2.008104E+00 | loss scale: 1.0 | grad norm: 0.101 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     8384/   51900 | consumed samples:      8585216 | elapsed time per iteration (ms): 37912.2 | learning rate: 1.928E-04 | global batch size:  1024 | lm loss: 2.022147E+00 | loss scale: 1.0 | grad norm: 0.097 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     8385/   51900 | consumed samples:      8586240 | elapsed time per iteration (ms): 37919.7 | learning rate: 1.928E-04 | global batch size:  1024 | lm loss: 2.036078E+00 | loss scale: 1.0 | grad norm: 0.092 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     8386/   51900 | consumed samples:      8587264 | elapsed time per iteration (ms): 37912.6 | learning rate: 1.928E-04 | global batch size:  1024 | lm loss: 2.025364E+00 | loss scale: 1.0 | grad norm: 0.089 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     8387/   51900 | consumed samples:      8588288 | elapsed time per iteration (ms): 37909.4 | learning rate: 1.928E-04 | global batch size:  1024 | lm loss: 2.035387E+00 | loss scale: 1.0 | grad norm: 0.097 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     8388/   51900 | consumed samples:      8589312 | elapsed time per iteration (ms): 37890.7 | learning rate: 1.928E-04 | global batch size:  1024 | lm loss: 2.026427E+00 | loss scale: 1.0 | grad norm: 0.478 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     8389/   51900 | consumed samples:      8590336 | elapsed time per iteration (ms): 37858.9 | learning rate: 1.928E-04 | global batch size:  1024 | lm loss: 2.031176E+00 | loss scale: 1.0 | grad norm: 0.072 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     8390/   51900 | consumed samples:      8591360 | elapsed time per iteration (ms): 37909.7 | learning rate: 1.928E-04 | global batch size:  1024 | lm loss: 2.011441E+00 | loss scale: 1.0 | grad norm: 0.085 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     8391/   51900 | consumed samples:      8592384 | elapsed time per iteration (ms): 37933.0 | learning rate: 1.928E-04 | global batch size:  1024 | lm loss: 2.022318E+00 | loss scale: 1.0 | grad norm: 0.074 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     8392/   51900 | consumed samples:      8593408 | elapsed time per iteration (ms): 37940.7 | learning rate: 1.928E-04 | global batch size:  1024 | lm loss: 2.023022E+00 | loss scale: 1.0 | grad norm: 0.077 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     8393/   51900 | consumed samples:      8594432 | elapsed time per iteration (ms): 37904.7 | learning rate: 1.928E-04 | global batch size:  1024 | lm loss: 2.033015E+00 | loss scale: 1.0 | grad norm: 0.117 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     8394/   51900 | consumed samples:      8595456 | elapsed time per iteration (ms): 37899.0 | learning rate: 1.928E-04 | global batch size:  1024 | lm loss: 2.046471E+00 | loss scale: 1.0 | grad norm: 4.382 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     8395/   51900 | consumed samples:      8596480 | elapsed time per iteration (ms): 37904.9 | learning rate: 1.928E-04 | global batch size:  1024 | lm loss: 2.117744E+00 | loss scale: 1.0 | grad norm: 11.691 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     8396/   51900 | consumed samples:      8597504 | elapsed time per iteration (ms): 37915.9 | learning rate: 1.928E-04 | global batch size:  1024 | lm loss: 2.040359E+00 | loss scale: 1.0 | grad norm: 0.631 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     8397/   51900 | consumed samples:      8598528 | elapsed time per iteration (ms): 38007.4 | learning rate: 1.928E-04 | global batch size:  1024 | lm loss: 2.033346E+00 | loss scale: 1.0 | grad norm: 0.728 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     8398/   51900 | consumed samples:      8599552 | elapsed time per iteration (ms): 38021.6 | learning rate: 1.928E-04 | global batch size:  1024 | lm loss: 2.053748E+00 | loss scale: 1.0 | grad norm: 0.271 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     8399/   51900 | consumed samples:      8600576 | elapsed time per iteration (ms): 38036.0 | learning rate: 1.928E-04 | global batch size:  1024 | lm loss: 2.037699E+00 | loss scale: 1.0 | grad norm: 0.162 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     8400/   51900 | consumed samples:      8601600 | elapsed time per iteration (ms): 37989.5 | learning rate: 1.928E-04 | global batch size:  1024 | lm loss: 2.023839E+00 | loss scale: 1.0 | grad norm: 0.223 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     8401/   51900 | consumed samples:      8602624 | elapsed time per iteration (ms): 37934.0 | learning rate: 1.928E-04 | global batch size:  1024 | lm loss: 2.048456E+00 | loss scale: 1.0 | grad norm: 0.153 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     8402/   51900 | consumed samples:      8603648 | elapsed time per iteration (ms): 37964.7 | learning rate: 1.928E-04 | global batch size:  1024 | lm loss: 2.010133E+00 | loss scale: 1.0 | grad norm: 0.140 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     8403/   51900 | consumed samples:      8604672 | elapsed time per iteration (ms): 37917.8 | learning rate: 1.928E-04 | global batch size:  1024 | lm loss: 2.023288E+00 | loss scale: 1.0 | grad norm: 0.119 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     8404/   51900 | consumed samples:      8605696 | elapsed time per iteration (ms): 37947.9 | learning rate: 1.928E-04 | global batch size:  1024 | lm loss: 2.031916E+00 | loss scale: 1.0 | grad norm: 0.097 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     8405/   51900 | consumed samples:      8606720 | elapsed time per iteration (ms): 37919.2 | learning rate: 1.928E-04 | global batch size:  1024 | lm loss: 2.031196E+00 | loss scale: 1.0 | grad norm: 0.087 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     8406/   51900 | consumed samples:      8607744 | elapsed time per iteration (ms): 37894.1 | learning rate: 1.928E-04 | global batch size:  1024 | lm loss: 2.003931E+00 | loss scale: 1.0 | grad norm: 0.077 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     8407/   51900 | consumed samples:      8608768 | elapsed time per iteration (ms): 37899.1 | learning rate: 1.928E-04 | global batch size:  1024 | lm loss: 2.016870E+00 | loss scale: 1.0 | grad norm: 0.081 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     8408/   51900 | consumed samples:      8609792 | elapsed time per iteration (ms): 37888.6 | learning rate: 1.928E-04 | global batch size:  1024 | lm loss: 2.013761E+00 | loss scale: 1.0 | grad norm: 0.080 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     8409/   51900 | consumed samples:      8610816 | elapsed time per iteration (ms): 37889.4 | learning rate: 1.928E-04 | global batch size:  1024 | lm loss: 2.034998E+00 | loss scale: 1.0 | grad norm: 0.071 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     8410/   51900 | consumed samples:      8611840 | elapsed time per iteration (ms): 37917.6 | learning rate: 1.928E-04 | global batch size:  1024 | lm loss: 2.035942E+00 | loss scale: 1.0 | grad norm: 0.080 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     8411/   51900 | consumed samples:      8612864 | elapsed time per iteration (ms): 37901.4 | learning rate: 1.928E-04 | global batch size:  1024 | lm loss: 2.033648E+00 | loss scale: 1.0 | grad norm: 0.075 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     8412/   51900 | consumed samples:      8613888 | elapsed time per iteration (ms): 37931.6 | learning rate: 1.928E-04 | global batch size:  1024 | lm loss: 2.039681E+00 | loss scale: 1.0 | grad norm: 0.068 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     8413/   51900 | consumed samples:      8614912 | elapsed time per iteration (ms): 37923.5 | learning rate: 1.928E-04 | global batch size:  1024 | lm loss: 2.035631E+00 | loss scale: 1.0 | grad norm: 0.073 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     8414/   51900 | consumed samples:      8615936 | elapsed time per iteration (ms): 37920.7 | learning rate: 1.928E-04 | global batch size:  1024 | lm loss: 2.019821E+00 | loss scale: 1.0 | grad norm: 0.069 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     8415/   51900 | consumed samples:      8616960 | elapsed time per iteration (ms): 37906.4 | learning rate: 1.928E-04 | global batch size:  1024 | lm loss: 2.025681E+00 | loss scale: 1.0 | grad norm: 0.102 | number of skipped iterations:   0 | number of nan iterations:   0 |
